Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;Ilość;Dostępne do zamówienia (0 = Nie, 1 = Tak);Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...)
1;HP EliteBook 8 FLIP G1i Ultra 7-255U/32GB/1TB/Win11P;Laptopy i komputery/Laptopy biznesowe;6999.00;1;3;1;1;http://localhost/import-images/hp-elitebook-8-flip-g1i-ultra-7-255u-32gb-1tb-win11p/1366043_1.jpg,http://localhost/import-images/hp-elitebook-8-flip-g1i-ultra-7-255u-32gb-1tb-win11p/1366043_2.jpg
1;Dell Pro 14 Ryzen 5-220/16GB/512/Win11P;Laptopy i komputery/Laptopy biznesowe;3999.00;1;4;1;1;http://localhost/import-images/dell-pro-14-ryzen-5-220-32gb-512-win11p/1357322_1.jpg,http://localhost/import-images/dell-pro-14-ryzen-5-220-32gb-512-win11p/1357322_2.jpg
1;HP Pavilion 16 Ryzen 5-8540U/16GB/1TB/Win11PX Touch;Laptopy i komputery/Laptopy biznesowe;3399.00;1;5;1;1;http://localhost/import-images/hp-pavilion-16-ryzen-5-8540u-16gb-1tb-win11px-touch/1367463_1.jpg,http://localhost/import-images/hp-pavilion-16-ryzen-5-8540u-16gb-1tb-win11px-touch/1367463_2.jpg
1;Dell 16 Premium Ultra 7-255H/16GB/1TB/Win11P RTX5050;Laptopy i komputery/Laptopy biznesowe;13999.00;1;5;1;1;http://localhost/import-images/dell-16-premium-ultra-7-255h-16gb-1tb-win11p-rtx5050/1360369_1.jpg,http://localhost/import-images/dell-16-premium-ultra-7-255h-16gb-1tb-win11p-rtx5050/1360369_2.jpg
1;HP ZBook Ultra G1A 14 Ryzen AI MAX+ Pro-395/128GB/2TB/Win11P To;Laptopy i komputery/Laptopy biznesowe;17699.00;1;10;1;1;http://localhost/import-images/hp-zbook-ultra-g1a-14-ryzen-ai-max-pro-395-128gb-2tb-win11p-to/1357798_1.jpg,http://localhost/import-images/hp-zbook-ultra-g1a-14-ryzen-ai-max-pro-395-128gb-2tb-win11p-to/1357798_2.jpg
1;HP ZBook Ultra G1A 14 Ryzen AI MAX Pro-390/64GB/1TB/Win11P;Laptopy i komputery/Laptopy biznesowe;13199.00;1;1;1;1;http://localhost/import-images/hp-zbook-ultra-g1a-14-ryzen-ai-max-pro-395-128gb-2tb-win11p-to/1357798_1.jpg,http://localhost/import-images/hp-zbook-ultra-g1a-14-ryzen-ai-max-pro-395-128gb-2tb-win11p-to/1357798_2.jpg
1;HP ZBook Ultra G1A 14 Ryzen AI MAX 385/32GB/1TB/Win11P Touch OL;Laptopy i komputery/Laptopy biznesowe;10199.00;1;3;1;1;http://localhost/import-images/hp-zbook-ultra-g1a-14-ryzen-ai-max-pro-395-128gb-2tb-win11p-to/1357798_1.jpg,http://localhost/import-images/hp-zbook-ultra-g1a-14-ryzen-ai-max-pro-395-128gb-2tb-win11p-to/1357798_2.jpg
1;Lenovo ThinkBook 14 Ultra 5-225U/16GB/512/Win11P;Laptopy i komputery/Laptopy biznesowe;4399.00;1;4;1;1;http://localhost/import-images/lenovo-thinkbook-14-ultra-5-225u-16gb-512-win11p/1351362_1.jpg,http://localhost/import-images/lenovo-thinkbook-14-ultra-5-225u-16gb-512-win11p/1351362_2.jpg
1;HP ZBook Fury 18 G1i Ultra 7-265HX/32GB/2TB/Win11P RTX Pro 2000;Laptopy i komputery/Laptopy biznesowe;15099.00;1;9;1;1;http://localhost/import-images/hp-zbook-fury-18-g1i-ultra-7-265hx-32gb-2tb-win11p-rtx-pro-2000/1357818_1.jpg,http://localhost/import-images/hp-zbook-fury-18-g1i-ultra-7-265hx-32gb-2tb-win11p-rtx-pro-2000/1357818_2.jpg
1;Lenovo ThinkPad E14 Ultra 7-255H/16GB/512/Win11P;Laptopy i komputery/Laptopy biznesowe;5599.00;1;4;1;1;http://localhost/import-images/lenovo-thinkpad-e14-ultra-7-255h-16gb-512-win11p/1353289_1.jpg,http://localhost/import-images/lenovo-thinkpad-e14-ultra-7-255h-16gb-512-win11p/1353289_2.jpg
1;Dell 14 Premium Ultra 7-255H/16GB/512/Win11P;Laptopy i komputery/Laptopy biznesowe;10999.00;1;10;1;1;http://localhost/import-images/dell-14-premium-ultra-7-255h-32gb-1tb-win11p-rtx4050/1360373_1.jpg,http://localhost/import-images/dell-14-premium-ultra-7-255h-32gb-1tb-win11p-rtx4050/1360373_2.jpg
1;Dell 14 Premium Ultra 7-255H/32GB/1TB/Win11P RTX4050;Laptopy i komputery/Laptopy biznesowe;13999.00;1;9;1;1;http://localhost/import-images/dell-14-premium-ultra-7-255h-32gb-1tb-win11p-rtx4050/1360373_1.jpg,http://localhost/import-images/dell-14-premium-ultra-7-255h-32gb-1tb-win11p-rtx4050/1360373_2.jpg
1;HP EliteBook 8 G1i Ultra 7-255U/24GB/512/Win11P;Laptopy i komputery/Laptopy biznesowe;6299.00;1;4;1;1;http://localhost/import-images/hp-elitebook-8-g1i-ultra-7-255u-24gb-512-win11p/1366109_1.jpg,http://localhost/import-images/hp-elitebook-8-g1i-ultra-7-255u-24gb-512-win11p/1366109_2.jpg
1;HP ProBook 4 G1i Ultra 5-225H/16GB/512/Win11P;Laptopy i komputery/Laptopy biznesowe;4299.00;1;6;1;1;http://localhost/import-images/hp-probook-4-g1i-ultra-5-225h-16gb-512-win11p/1365867_1.jpg,http://localhost/import-images/hp-probook-4-g1i-ultra-5-225h-16gb-512-win11p/1365867_2.jpg
1;HP ProBook 4 G1i Ultra 7-255U/24GB/512/Win11P;Laptopy i komputery/Laptopy biznesowe;4449.00;1;10;1;1;http://localhost/import-images/hp-probook-4-g1i-ultra-5-225h-16gb-512-win11p/1365867_1.jpg,http://localhost/import-images/hp-probook-4-g1i-ultra-5-225h-16gb-512-win11p/1365867_2.jpg
1;HP EliteBook 8 G1i Ultra 5-228V/32GB/512/Win11P;Laptopy i komputery/Laptopy biznesowe;6699.00;1;3;1;1;http://localhost/import-images/hp-elitebook-8-g1i-ultra-5-228v-32gb-512-win11p/1366031_1.jpg,http://localhost/import-images/hp-elitebook-8-g1i-ultra-5-228v-32gb-512-win11p/1366031_2.jpg
1;MSI Prestige 16 AI+ Mercedes AMG Ultra 9-288V/32GB/2TB/Win11P;Laptopy i komputery/Laptopy biznesowe;7999.00;1;3;1;1;http://localhost/import-images/msi-prestige-16-ai-mercedes-amg-ultra-9-288v-32gb-2tb-win11p/1364988_1.jpg,http://localhost/import-images/msi-prestige-16-ai-mercedes-amg-ultra-9-288v-32gb-2tb-win11p/1364988_2.jpg
1;Dell Pro Max 14 Premium Ultra 7-265H/32GB/512/Win11P RTX PRO 1000;Laptopy i komputery/Laptopy biznesowe;13099.00;1;9;1;1;http://localhost/import-images/dell-pro-max-14-premium-ultra-7-265h-32gb-512-win11p-rtx-pro-1000/1357553_1.jpg,http://localhost/import-images/dell-pro-max-14-premium-ultra-7-265h-32gb-512-win11p-rtx-pro-1000/1357553_2.jpg
